MONTH,DAY_OF_MONTH,DAY_OF_WEEK,OP_UNIQUE_CARRIER,TAIL_NUM,DEST,DEP_DELAY,CRS_ELAPSED_TIME,DISTANCE,CRS_DEP_M,DEP_TIME_M,CRS_ARR_M,Temperature,Dew Point,Humidity,Wind,Wind Speed,Wind Gust,Pressure,Condition,sch_dep,sch_arr,TAXI_OUT,Is_delayed
11,4,1,B6,N793JB,SMF,-2,379,2521,1052,1050,1251,53,40,61,S,18,0,30.3,Mostly Cloudy,36,28,14,0
11,4,1,B6,N746JB,LGB,-1,372,2465,1055,1054,1247,53,40,61,S,18,0,30.3,Mostly Cloudy,36,28,21,0
11,4,1,9E,N927XJ,IAD,-4,87,228,1060,1056,1147,53,40,61,S,18,0,30.3,Mostly Cloudy,36,28,35,0
11,4,1,AA,N110AN,SFO,-9,403,2586,1065,1056,1288,53,40,61,S,18,0,30.3,Mostly Cloudy,36,28,30,0
11,4,1,DL,N831DN,LAS,7,360,2248,1049,1056,1229,53,40,61,S,18,0,30.3,Mostly Cloudy,36,28,21,0
11,4,1,9E,N232PQ,RDU,2,116,427,1065,1067,1181,53,40,61,S,18,0,30.3,Mostly Cloudy,36,28,36,0
11,4,1,B6,N948JB,MCO,-1,176,944,1069,1068,1245,53,40,61,S,18,0,30.3,Mostly Cloudy,36,28,25,0
11,4,1,DL,N858DZ,PDX,-7,394,2454,1076,1069,1290,53,40,61,S,18,0,30.3,Mostly Cloudy,36,28,37,0
11,4,1,AA,N946AN,CLT,90,132,541,979,1069,1111,53,40,61,S,18,0,30.3,Mostly Cloudy,36,28,30,1
11,4,1,B6,N709JB,SJC,-8,392,2569,1080,1072,1292,53,41,64,S,15,0,30.31,Partly Cloudy,36,28,28,0
11,4,1,B6,N987JT,SEA,-5,382,2422,1077,1072,1279,53,41,64,S,15,0,30.31,Partly Cloudy,36,28,32,0
11,4,1,B6,N292JB,RDU,47,105,427,1026,1073,1131,53,41,64,S,15,0,30.31,Partly Cloudy,36,28,32,1
11,4,1,B6,N789JB,ONT,-4,370,2429,1080,1076,1270,53,41,64,S,15,0,30.31,Partly Cloudy,36,28,34,0
11,4,1,B6,N944JT,LAX,36,374,2475,1040,1076,1234,53,41,64,S,15,0,30.31,Partly Cloudy,36,28,33,1
11,4,1,DL,N877DN,PHX,0,344,2153,1095,1095,1319,53,41,64,S,15,0,30.31,Partly Cloudy,39,33,34,0
11,4,1,OO,N262SY,BNA,1,157,765,1095,1096,1192,53,41,64,S,15,0,30.31,Partly Cloudy,39,33,31,0
11,4,1,DL,N121DU,DFW,-2,256,1391,1100,1098,1296,53,41,64,S,15,0,30.31,Partly Cloudy,39,33,38,0
11,4,1,AA,N805NN,SAT,-9,275,1587,1109,1100,1324,53,41,64,S,15,0,30.31,Partly Cloudy,39,33,31,0
11,4,1,DL,N179DN,LAX,11,380,2475,1090,1101,1290,53,41,64,S,15,0,30.31,Partly Cloudy,39,33,38,0
11,4,1,AA,N116AN,LAX,-7,390,2475,1109,1102,1319,53,41,64,S,15,0,30.31,Partly Cloudy,39,33,26,0
11,4,1,B6,N524JB,PSP,-5,362,2378,1110,1105,1292,53,41,64,S,15,0,30.31,Partly Cloudy,39,33,25,0
11,4,1,DL,N104DU,IAH,212,250,1417,895,1107,1085,53,41,64,S,15,0,30.31,Partly Cloudy,39,33,34,1
11,4,1,DL,N883DN,SEA,-5,391,2422,1114,1109,1325,53,41,64,S,15,0,30.31,Partly Cloudy,39,33,28,0
11,4,1,B6,N316JB,BUF,-4,90,301,1115,1111,1205,53,41,64,S,15,0,30.31,Partly Cloudy,39,33,36,0
11,4,1,DL,N355NW,SAT,11,262,1587,1105,1116,1307,53,41,64,S,15,0,30.31,Partly Cloudy,39,33,32,0
11,4,1,DL,N374NW,AUS,-8,256,1521,1125,1117,1321,53,41,64,S,15,0,30.31,Partly Cloudy,39,33,27,0
11,4,1,AS,N930VA,SEA,1,385,2422,1120,1121,1325,53,41,64,S,15,0,30.31,Partly Cloudy,39,33,35,0
11,4,1,9E,N695CA,CVG,-8,140,589,1135,1127,1275,53,41,64,S,15,0,30.31,Partly Cloudy,39,33,31,0
11,4,1,DL,N893DN,ATL,0,157,760,1131,1131,1288,53,41,64,S,15,0,30.31,Partly Cloudy,39,33,31,0
11,4,1,B6,N2002J,FLL,1,188,1069,1130,1131,1318,53,41,64,S,15,0,30.31,Partly Cloudy,39,33,28,0
11,4,1,DL,N705TW,SFO,-2,412,2586,1135,1133,1367,53,41,64,S,15,0,30.31,Partly Cloudy,39,33,30,0
11,4,1,B6,N228JB,SYR,-5,76,209,1139,1134,1215,53,41,64,S,15,0,30.31,Partly Cloudy,39,33,23,0
11,4,1,B6,N706JB,OAK,0,392,2576,1139,1139,1351,53,41,64,S,15,0,30.31,Partly Cloudy,39,33,31,0
11,4,1,DL,N350NA,MSY,-16,209,1182,1170,1154,1319,53,41,64,S,15,0,30.31,Partly Cloudy,38,28,23,0
11,4,1,9E,N917XJ,CLE,-6,125,425,1169,1163,1294,54,42,64,S,17,0,30.3,Partly Cloudy,38,28,20,0
11,4,1,DL,N333NW,MIA,-1,194,1089,1165,1164,1359,54,42,64,S,17,0,30.3,Partly Cloudy,38,28,27,0
11,4,1,DL,N832DN,SLC,-1,329,1990,1167,1166,1376,54,42,64,S,17,0,30.3,Partly Cloudy,38,28,20,0
11,4,1,DL,N957AT,DTW,-3,133,509,1169,1166,1302,54,42,64,S,17,0,30.3,Partly Cloudy,38,28,19,0
11,4,1,DL,N303DN,MCO,-8,177,944,1175,1167,1352,54,42,64,S,17,0,30.3,Partly Cloudy,38,28,19,0
11,4,1,DL,N885DN,SJU,29,234,1598,1139,1168,1433,54,42,64,S,17,0,30.3,Partly Cloudy,38,28,38,1
11,4,1,DL,N343NB,MSP,1,196,1029,1169,1170,1305,54,42,64,S,17,0,30.3,Partly Cloudy,38,28,22,0
11,4,1,B6,N712JB,SLC,-8,327,1990,1182,1174,1389,54,42,64,S,17,0,30.3,Partly Cloudy,38,28,20,0
11,4,1,DL,N358NW,TPA,10,179,1005,1165,1175,1344,54,42,64,S,17,0,30.3,Partly Cloudy,38,28,24,0
11,4,1,B6,N973JT,LAS,2,353,2248,1176,1178,1349,54,42,64,S,17,0,30.3,Partly Cloudy,38,28,27,0
11,4,1,B6,N942JB,LAX,-1,387,2475,1180,1179,1387,54,42,64,S,17,0,30.3,Partly Cloudy,38,28,32,0
11,4,1,DL,N6712B,SAN,10,383,2446,1175,1185,1378,54,42,64,S,17,0,30.3,Partly Cloudy,38,28,36,0
11,4,1,DL,N924AT,CLT,0,152,541,1185,1185,1337,54,42,64,S,17,0,30.3,Partly Cloudy,38,28,35,0
11,4,1,DL,N346NB,BOS,16,89,187,1170,1186,1259,54,42,64,S,17,0,30.3,Partly Cloudy,38,28,27,1
11,4,1,MQ,N837AE,BNA,-10,165,765,1199,1189,1304,54,42,64,S,17,0,30.3,Partly Cloudy,38,28,25,0
11,4,1,DL,N372DN,FLL,15,197,1069,1175,1190,1372,54,42,64,S,17,0,30.3,Partly Cloudy,38,28,36,0
11,4,1,9E,N132EV,JAX,-5,171,828,1199,1194,1370,54,42,64,S,17,0,30.3,Partly Cloudy,38,28,35,0
11,4,1,OO,N284SY,ORD,-1,180,740,1195,1194,1315,54,42,64,S,17,0,30.3,Partly Cloudy,38,28,31,0
11,4,1,AA,N101NN,LAX,-2,394,2475,1200,1198,1414,54,42,64,S,17,0,30.3,Partly Cloudy,38,28,29,0
11,4,1,9E,N131EV,RIC,-7,117,288,1210,1203,1327,54,42,64,S,17,0,30.3,Partly Cloudy,29,41,34,0
11,4,1,B6,N705JB,PHX,2,347,2153,1203,1205,1430,54,42,64,S,17,0,30.3,Partly Cloudy,29,41,31,0
11,4,1,B6,N957JB,DEN,-6,275,1626,1214,1208,1369,54,42,64,S,17,0,30.3,Partly Cloudy,29,41,30,0
11,4,1,AS,N275AK,LAX,4,390,2475,1205,1209,1415,54,42,64,S,17,0,30.3,Partly Cloudy,29,41,26,0
11,4,1,B6,N526JL,ABQ,14,307,1826,1200,1214,1387,54,42,64,S,17,0,30.3,Partly Cloudy,29,41,26,0
11,4,1,B6,N306JB,JAX,-7,157,828,1230,1223,1387,54,42,64,S,17,0,30.3,Partly Cloudy,29,41,18,0
11,4,1,DL,N924DZ,LAS,-3,364,2248,1229,1226,1413,54,42,64,S,17,0,30.3,Partly Cloudy,29,41,23,0
11,4,1,MQ,N854AE,ORF,68,94,290,1169,1237,1263,54,42,64,S,17,0,30.3,Partly Cloudy,29,41,20,1
11,4,1,AA,N112AN,LAX,7,391,2475,1230,1237,1,54,42,64,S,17,0,30.3,Partly Cloudy,29,41,16,0
11,4,1,B6,N630JB,PSE,-9,239,1617,1260,1251,119,53,44,71,SW,10,0,30.3,Mostly Cloudy,29,41,20,0
11,4,1,DL,N906AT,DCA,0,89,213,1254,1254,1343,53,44,71,SW,10,0,30.3,Mostly Cloudy,29,41,29,0
11,4,1,9E,N914XJ,RDU,-1,124,427,1255,1254,1379,53,44,71,SW,10,0,30.3,Mostly Cloudy,29,41,22,0
11,4,1,9E,N8928A,BWI,-5,82,184,1259,1254,1341,53,44,71,SW,10,0,30.3,Mostly Cloudy,29,41,25,0
11,4,1,DL,N908DN,ATL,2,156,760,1259,1261,1415,53,44,71,SW,10,0,30.3,Mostly Cloudy,29,31,16,0
11,4,1,B6,N659JB,PDX,-6,381,2454,1268,1262,29,53,44,71,SW,10,0,30.3,Mostly Cloudy,29,31,17,0
11,4,1,AA,N102NN,SFO,-7,405,2586,1275,1268,60,53,44,71,SW,10,0,30.3,Mostly Cloudy,29,31,21,0
11,4,1,9E,N606LR,PIT,-6,116,340,1275,1269,1391,53,44,71,SW,10,0,30.3,Mostly Cloudy,29,31,26,0
11,4,1,B6,N947JB,SFO,91,409,2586,1180,1271,1409,53,44,71,SW,10,0,30.3,Mostly Cloudy,29,31,26,1
11,4,1,B6,N934JB,LAX,-3,376,2475,1280,1277,36,53,44,71,SW,10,0,30.3,Mostly Cloudy,29,31,21,0
11,4,1,9E,N927EV,ORF,-1,97,290,1279,1278,1376,53,44,71,SW,10,0,30.3,Mostly Cloudy,29,31,21,0
11,4,1,MQ,N827AE,RDU,-12,114,427,1290,1278,1404,53,44,71,SW,10,0,30.3,Mostly Cloudy,29,31,17,0
11,4,1,9E,N8894A,IAD,-8,87,228,1289,1281,1376,53,44,71,SW,10,0,30.3,Mostly Cloudy,29,31,23,0
11,4,1,AA,N113AN,LAX,-6,384,2475,1290,1284,54,53,44,71,SW,10,0,30.3,Mostly Cloudy,29,31,19,0
11,4,1,DL,N172DN,LAX,-5,381,2475,1289,1284,50,53,44,71,SW,10,0,30.3,Mostly Cloudy,29,31,28,0
11,4,1,9E,N921XJ,BOS,-5,90,187,1289,1284,1379,53,44,71,SW,10,0,30.3,Mostly Cloudy,29,31,18,0
11,4,1,B6,N986JB,LAS,-5,347,2248,1290,1285,17,53,44,71,SW,10,0,30.3,Mostly Cloudy,29,31,16,0
11,4,1,AA,N826NN,AUS,-5,264,1521,1290,1285,54,53,44,71,SW,10,0,30.3,Mostly Cloudy,29,31,25,0
11,4,1,AA,N752US,PHX,6,348,2153,1282,1288,70,53,44,71,SW,10,0,30.3,Mostly Cloudy,29,31,25,0
11,4,1,B6,N965JT,PBI,54,183,1028,1243,1297,1426,53,44,71,SW,10,0,30.3,Mostly Cloudy,29,31,18,1
11,4,1,B6,N989JT,SFO,-8,390,2586,1309,1301,79,53,44,71,SW,10,0,30.3,Mostly Cloudy,29,31,15,0
11,4,1,YX,N867RW,CMH,90,128,483,1220,1310,1348,53,44,71,SW,10,0,30.3,Mostly Cloudy,29,31,28,1
11,4,1,9E,N8891A,BTV,-10,83,266,1320,1310,1403,53,44,71,SW,10,0,30.3,Mostly Cloudy,29,31,16,0
11,4,1,9E,N298PQ,ROC,-5,94,264,1320,1315,1414,53,45,74,SW,10,0,30.3,Mostly Cloudy,29,31,27,0
11,4,1,B6,N955JB,RSW,10,191,1074,1310,1320,61,53,45,74,SW,10,0,30.3,Mostly Cloudy,24,29,21,0
11,4,1,9E,N294PQ,SYR,-6,83,209,1327,1321,1410,53,45,74,SW,10,0,30.3,Mostly Cloudy,24,29,24,0
11,4,1,B6,N641JB,MCO,0,168,944,1323,1323,51,53,45,74,SW,10,0,30.3,Mostly Cloudy,24,29,20,0
11,4,1,OO,N269SY,BUF,-4,101,301,1334,1330,1435,53,45,74,SW,10,0,30.3,Mostly Cloudy,24,29,23,0
11,4,1,9E,N133EV,PWM,-4,83,273,1340,1336,1423,53,45,74,SW,10,0,30.3,Mostly Cloudy,24,29,18,0
11,4,1,B6,N964JT,LAX,-7,374,2475,1360,1353,114,53,45,74,SW,10,0,30.3,Mostly Cloudy,24,29,15,0
11,4,1,B6,N316JB,BTV,-5,74,266,1375,1370,9,53,45,74,SW,10,0,30.3,Mostly Cloudy,24,29,12,0
11,4,1,B6,N228JB,ROC,-9,78,264,1380,1371,18,53,44,71,SSW,10,0,30.29,Mostly Cloudy,24,29,12,0
11,4,1,AA,N109NN,BOS,-8,76,187,1380,1372,16,53,44,71,SSW,10,0,30.29,Mostly Cloudy,24,29,19,0
11,4,1,B6,N281JB,BOS,0,68,187,1375,1375,3,53,44,71,SSW,10,0,30.29,Mostly Cloudy,24,29,16,0
11,4,1,B6,N184JB,ORH,22,59,150,1370,1392,1429,53,44,71,SSW,10,0,30.29,Mostly Cloudy,18,17,15,1
11,4,1,B6,N994JL,SJU,-5,228,1598,1400,1395,248,53,44,71,SSW,10,0,30.29,Mostly Cloudy,18,17,13,0
11,4,1,B6,N373JB,BUF,22,83,301,1375,1397,18,53,44,71,SSW,10,0,30.29,Mostly Cloudy,18,17,12,1
11,4,1,B6,N974JT,BQN,0,223,1576,1439,1439,282,53,44,71,SSW,10,0,30.29,Mostly Cloudy,18,17,25,0
11,5,2,B6,N995JL,FLL,-3,181,1069,301,298,482,54,52,93,S,9,0,30.24,Partly Cloudy,0,3,28,0
11,5,2,B6,N998JE,SJU,-2,222,1598,301,299,583,54,52,93,S,9,0,30.24,Partly Cloudy,0,3,15,0
11,5,2,B6,N556JB,CHS,-8,124,636,324,316,448,54,52,93,S,9,0,30.24,Partly Cloudy,10,19,14,0
11,5,2,B6,N969JT,LAX,-10,371,2475,340,330,531,54,52,93,S,9,0,30.24,Partly Cloudy,10,19,14,0
11,5,2,B6,N972JT,MCO,-8,168,944,345,337,513,54,52,93,S,9,0,30.24,Partly Cloudy,10,19,13,0
11,5,2,AA,N927NN,ORD,-10,170,740,359,349,469,54,52,93,S,9,0,30.24,Partly Cloudy,10,19,22,0
11,5,2,AA,N117AN,LAX,-6,388,2475,360,354,568,55,53,93,SSW,10,0,30.23,Mostly Cloudy,10,19,26,0
11,5,2,B6,N292JB,BUF,-7,80,301,365,358,445,55,53,93,SSW,10,0,30.23,Mostly Cloudy,10,19,14,0
11,5,2,DL,N687DL,ATL,-1,140,760,360,359,500,55,53,93,SSW,10,0,30.23,Mostly Cloudy,10,19,24,0
11,5,2,B6,N509JB,LGB,-1,368,2465,365,364,553,55,53,93,SSW,10,0,30.23,Mostly Cloudy,17,15,14,0
11,5,2,B6,N504JB,FLL,-4,184,1069,370,366,554,55,53,93,SSW,10,0,30.23,Mostly Cloudy,17,15,15,0
11,5,2,B6,N977JE,LAS,-12,343,2248,381,369,544,55,53,93,SSW,10,0,30.23,Mostly Cloudy,17,15,18,0
11,5,2,AA,N981AN,MIA,-5,194,1089,375,370,569,55,53,93,SSW,10,0,30.23,Mostly Cloudy,17,15,15,0
11,5,2,AA,N182UW,CLT,-8,134,541,380,372,514,55,53,93,SSW,10,0,30.23,Mostly Cloudy,17,15,16,0
11,5,2,AA,N315PE,DCA,-7,88,213,391,384,479,55,53,93,SSW,10,0,30.23,Mostly Cloudy,17,15,12,0
11,5,2,B6,N592JB,MSY,-8,204,1182,400,392,544,55,53,93,SSW,10,0,30.23,Mostly Cloudy,17,15,13,0
11,5,2,AA,N190AA,DFW,-4,252,1391,400,396,592,55,53,93,SSW,10,0,30.23,Mostly Cloudy,17,15,26,0
11,5,2,B6,N929JB,SFO,-3,388,2586,410,407,618,55,53,93,SSW,10,0,30.23,Mostly Cloudy,17,15,11,0
11,5,2,DL,N101DU,MSP,-9,189,1029,419,410,548,55,53,93,SSW,10,0,30.23,Mostly Cloudy,17,15,25,0
11,5,2,B6,N373JB,ROC,-10,82,264,422,412,504,57,53,87,S,6,0,30.22,Mostly Cloudy,17,15,11,0
11,5,2,DL,N342NB,BOS,-8,80,187,420,412,500,57,53,87,S,6,0,30.22,Mostly Cloudy,17,15,19,0
11,5,2,B6,N559JB,SYR,-7,73,209,420,413,493,57,53,87,S,6,0,30.22,Mostly Cloudy,17,15,12,0
11,5,2,B6,N587JB,ATL,-4,154,760,418,414,572,57,53,87,S,6,0,30.22,Mostly Cloudy,17,15,12,0
11,5,2,B6,N991JT,LAX,-10,379,2475,425,415,624,57,53,87,S,6,0,30.22,Mostly Cloudy,17,15,15,0
11,5,2,DL,N721TW,SFO,-4,397,2586,420,416,637,57,53,87,S,6,0,30.22,Mostly Cloudy,17,15,18,0
11,5,2,AA,N841NN,MIA,-3,194,1089,420,417,614,57,53,87,S,6,0,30.22,Mostly Cloudy,17,15,19,0
11,5,2,B6,N595JB,SAV,-1,143,718,419,418,562,57,53,87,S,6,0,30.22,Mostly Cloudy,17,15,14,0
11,5,2,AA,N103NN,SFO,-2,401,2586,420,418,641,57,53,87,S,6,0,30.22,Mostly Cloudy,17,15,21,0
11,5,2,DL,N189DN,SLC,-1,328,1990,420,419,628,57,53,87,S,6,0,30.22,Mostly Cloudy,17,15,30,0
11,5,2,AS,N407AS,PDX,-6,385,2454,425,419,630,57,53,87,S,6,0,30.22,Mostly Cloudy,17,15,26,0
11,5,2,DL,N175DN,LAX,-1,375,2475,420,419,615,57,53,87,S,6,0,30.22,Mostly Cloudy,17,15,29,0
11,5,2,B6,N273JB,BOS,-6,73,187,427,421,500,57,53,87,S,6,0,30.22,Mostly Cloudy,36,28,21,0
11,5,2,DL,N722TW,SEA,-4,381,2422,425,421,626,57,53,87,S,6,0,30.22,Mostly Cloudy,36,28,19,0
11,5,2,OO,N272SY,ORD,2,174,740,420,422,534,57,53,87,S,6,0,30.22,Mostly Cloudy,36,28,24,0
11,5,2,AS,N296AK,SFO,11,407,2586,420,431,647,57,53,87,S,6,0,30.22,Mostly Cloudy,36,28,20,0
11,5,2,B6,N593JB,TPA,-7,180,1005,447,440,627,57,53,87,S,6,0,30.22,Mostly Cloudy,36,28,15,0
11,5,2,B6,N526JL,JAX,-10,153,828,451,441,604,57,53,87,S,6,0,30.22,Mostly Cloudy,36,28,15,0
11,5,2,DL,N364NB,MSY,-7,203,1182,450,443,593,57,53,87,S,6,0,30.22,Mostly Cloudy,36,28,16,0
11,5,2,AS,N236AK,SEA,-7,387,2422,450,443,657,57,53,87,S,6,0,30.22,Mostly Cloudy,36,28,21,0
11,5,2,B6,N623JB,RSW,-1,193,1074,449,448,642,57,53,87,S,6,0,30.22,Mostly Cloudy,36,28,19,0
11,5,2,9E,N166PQ,PIT,-3,106,340,454,451,560,57,53,87,S,6,0,30.22,Mostly Cloudy,36,28,14,0
11,5,2,B6,N316JB,BTV,-1,75,266,455,454,530,57,53,87,S,6,0,30.22,Mostly Cloudy,36,28,14,0
11,5,2,B6,N228JB,ORD,-9,163,740,467,458,570,57,53,87,S,6,0,30.22,Mostly Cloudy,36,28,17,0
11,5,2,AA,N845NN,ORD,-3,174,740,471,468,585,58,54,87,S,6,0,30.21,Cloudy,36,28,19,0
11,5,2,DL,N928AT,CLT,-4,141,541,475,471,616,58,54,87,S,6,0,30.21,Cloudy,36,28,24,0
11,5,2,9E,N8894A,ROC,-6,95,264,479,473,574,58,54,87,S,6,0,30.21,Cloudy,36,28,13,0
11,5,2,9E,N927XJ,BUF,-5,92,301,479,474,571,58,54,87,S,6,0,30.21,Cloudy,36,28,18,0
11,5,2,B6,N983JT,LAX,-6,376,2475,480,474,676,58,54,87,S,6,0,30.21,Cloudy,36,28,30,0
11,5,2,9E,N298PQ,RDU,-9,110,427,485,476,595,58,54,87,S,6,0,30.21,Cloudy,36,28,34,0
11,5,2,B6,N793JB,MCO,-4,176,944,480,476,656,58,54,87,S,6,0,30.21,Cloudy,36,28,24,0
11,5,2,DL,N801DZ,SJU,-7,234,1598,485,478,779,58,54,87,S,6,0,30.21,Cloudy,36,28,18,0
11,5,2,DL,N348DN,MCO,-5,176,944,485,480,661,58,54,87,S,6,0,30.21,Cloudy,50,18,27,0
11,5,2,DL,N862DN,PHX,-5,334,2153,485,480,699,58,54,87,S,6,0,30.21,Cloudy,50,18,20,0
11,5,2,DL,N327NW,MIA,-4,192,1089,485,481,677,58,54,87,S,6,0,30.21,Cloudy,50,18,33,0
11,5,2,DL,N323US,FLL,-4,181,1069,485,481,666,58,54,87,S,6,0,30.21,Cloudy,50,18,23,0
11,5,2,B6,N334JB,RDU,-6,104,427,488,482,592,58,54,87,S,6,0,30.21,Cloudy,50,18,30,0
11,5,2,DL,N831DN,DEN,-3,279,1626,485,482,644,58,54,87,S,6,0,30.21,Cloudy,50,18,24,0
11,5,2,B6,N630JB,FLL,2,187,1069,480,482,667,58,54,87,S,6,0,30.21,Cloudy,50,18,15,0
11,5,2,MQ,N827AE,ORF,-2,86,290,485,483,571,58,54,87,S,6,0,30.21,Cloudy,50,18,23,0
11,5,2,AA,N822NN,MIA,-6,196,1089,490,484,686,58,54,87,S,6,0,30.21,Cloudy,50,18,27,0
11,5,2,DL,N713TW,LAS,-1,354,2248,485,484,659,58,54,87,S,6,0,30.21,Cloudy,50,18,31,0
11,5,2,DL,N706TW,SAN,0,377,2446,485,485,682,58,54,87,S,6,0,30.21,Cloudy,50,18,35,0
11,5,2,9E,N133EV,CLE,-5,122,425,491,486,613,58,54,87,S,6,0,30.21,Cloudy,50,18,31,0
11,5,2,B6,N184JB,BUF,7,84,301,480,487,564,58,54,87,S,6,0,30.21,Cloudy,50,18,26,0
11,5,2,DL,N373DA,SJC,-4,399,2569,495,491,714,58,54,87,S,6,0,30.21,Cloudy,50,18,35,0
11,5,2,DL,N711ZX,SFO,-4,405,2586,495,491,720,58,54,87,S,6,0,30.21,Cloudy,50,18,30,0
11,5,2,B6,N603JB,AUS,-9,254,1521,502,493,696,59,53,81,SSE,7,0,30.2,Cloudy,50,18,27,0
11,5,2,DL,N184DN,LAX,-5,385,2475,500,495,705,59,53,81,SSE,7,0,30.2,Cloudy,50,18,28,0
11,5,2,B6,N821JB,SLC,-4,321,1990,505,501,706,59,53,81,SSE,7,0,30.2,Cloudy,50,18,26,0
11,5,2,B6,N943JT,SAN,-8,376,2446,510,502,706,59,53,81,SSE,7,0,30.2,Cloudy,50,18,21,0
11,5,2,AA,N187AN,LAS,-6,358,2248,509,503,687,59,53,81,SSE,7,0,30.2,Cloudy,50,18,27,0
11,5,2,DL,N171DN,ATL,-5,155,760,510,505,665,59,53,81,SSE,7,0,30.2,Cloudy,50,18,37,0
11,5,2,9E,N294PQ,JAX,-5,163,828,510,505,673,59,53,81,SSE,7,0,30.2,Cloudy,50,18,23,0
11,5,2,B6,N946JL,LAX,-8,379,2475,515,507,714,59,53,81,SSE,7,0,30.2,Cloudy,50,18,27,0
11,5,2,9E,N8891A,BWI,-9,81,184,520,511,601,59,53,81,SSE,7,0,30.2,Cloudy,50,18,33,0
11,5,2,OO,N269SY,BNA,-9,164,765,520,511,624,59,53,81,SSE,7,0,30.2,Cloudy,50,18,25,0
11,5,2,9E,N925XJ,DCA,-2,87,213,515,513,602,59,53,81,SSE,7,0,30.2,Cloudy,50,18,18,0
11,5,2,DL,N971AT,CHS,-3,140,636,523,520,663,59,53,81,SSE,7,0,30.2,Cloudy,50,18,16,0
11,5,2,B6,N987JT,SEA,-2,382,2422,525,523,727,59,53,81,SSE,7,0,30.2,Cloudy,50,18,15,0
11,5,2,DL,N906AT,TPA,40,180,1005,485,525,665,59,53,81,SSE,7,0,30.2,Cloudy,50,18,22,1
11,5,2,9E,N232PQ,IAD,-7,82,228,535,528,617,59,53,81,SSE,7,0,30.2,Cloudy,50,18,21,0
11,5,2,9E,N301PQ,SAV,-14,145,718,550,536,695,60,56,86,SSE,15,21,30.18,Cloudy,50,18,20,0
11,5,2,9E,N146PQ,BOS,-7,80,187,550,543,630,60,56,86,SSE,15,21,30.18,Cloudy,29,16,14,0
11,5,2,B6,N807JB,SJU,-7,232,1598,550,543,842,60,56,86,SSE,15,21,30.18,Cloudy,29,16,15,0
11,5,2,AA,N116AN,LAX,-9,383,2475,555,546,758,60,56,86,SSE,15,21,30.18,Cloudy,29,16,15,0
11,5,2,DL,N361NW,AUS,-6,257,1521,555,549,752,60,56,86,SSE,15,21,30.18,Cloudy,29,16,14,0
11,5,2,B6,N981JT,SFO,-9,397,2586,562,553,779,60,56,86,SSE,15,21,30.18,Cloudy,29,16,16,0
11,5,2,AS,N477AS,SEA,-5,387,2422,560,555,767,60,56,86,SSE,15,21,30.18,Cloudy,29,16,19,0
11,5,2,AS,N929VA,LAX,107,390,2475,450,557,660,60,56,86,SSE,15,21,30.18,Cloudy,29,16,15,1
11,5,2,9E,N917XJ,DTW,-8,128,509,569,561,697,60,56,86,SSE,15,21,30.18,Cloudy,29,16,16,0
11,5,2,B6,N638JB,SRQ,-5,184,1041,568,563,752,60,56,86,SSE,15,21,30.18,Cloudy,29,16,15,0
11,5,2,9E,N8928A,PWM,0,77,273,570,570,647,60,56,86,SSE,15,21,30.18,Cloudy,29,16,13,0
11,5,2,9E,N330PQ,ORD,-9,167,740,580,571,687,60,56,86,SSE,15,21,30.18,Cloudy,29,16,17,0
11,5,2,9E,N8877A,ORF,-6,88,290,580,574,668,60,56,86,SSE,15,21,30.18,Cloudy,29,16,17,0
11,5,2,DL,N703TW,SFO,-6,400,2586,580,574,800,60,56,86,SSE,15,21,30.18,Cloudy,29,16,13,0
11,5,2,B6,N566JB,FLL,-9,188,1069,590,581,778,60,56,86,SSE,15,21,30.18,Cloudy,29,16,11,0
11,5,2,DL,N176DN,LAX,-7,380,2475,595,588,795,60,56,86,SSE,15,21,30.18,Cloudy,29,16,22,0
11,5,2,B6,N292JB,BUF,-8,85,301,599,591,684,62,57,84,S,12,0,30.16,Mostly Cloudy,29,16,10,0
11,5,2,HA,N378HA,HNL,-5,675,4983,600,595,975,62,57,84,S,12,0,30.16,Mostly Cloudy,29,16,20,0
11,5,2,OO,N284SY,RIC,1,98,288,597,598,695,62,57,84,S,12,0,30.16,Mostly Cloudy,29,16,21,0
11,5,2,B6,N990JL,LAX,-8,376,2475,608,600,804,62,57,84,S,12,0,30.16,Mostly Cloudy,18,22,12,0
11,5,2,B6,N703JB,PBI,-2,180,1028,605,603,785,62,57,84,S,12,0,30.16,Mostly Cloudy,18,22,11,0
11,5,2,DL,N802DN,LAS,9,351,2248,605,614,776,62,57,84,S,12,0,30.16,Mostly Cloudy,18,22,14,0
11,5,2,MQ,N837AE,CLE,-10,116,425,629,619,745,62,57,84,S,12,0,30.16,Mostly Cloudy,18,22,16,0
11,5,2,9E,N300PQ,BOS,-6,76,187,629,623,705,62,57,84,S,12,0,30.16,Mostly Cloudy,18,22,10,0
11,5,2,9E,N920XJ,DFW,113,265,1391,510,623,715,62,57,84,S,12,0,30.16,Mostly Cloudy,18,22,13,1
11,5,2,AA,N875NN,PHX,-3,346,2153,651,648,877,61,59,93,SSW,14,0,30.14,Cloudy,18,22,14,0
11,5,2,9E,N980EV,SYR,-12,80,209,660,648,740,61,59,93,SSW,14,0,30.14,Cloudy,18,22,16,0
11,5,2,B6,N556JB,MCO,-10,175,944,660,650,835,61,59,93,SSW,14,0,30.14,Cloudy,18,22,15,0
